# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.0	0	0	0	0	0	0.0
3.66361656034e-05	0.00204498977505	1	0	0	0	0	0.0
0.000429635800677	0.0040899795501	2	0	0	0	0	0.0
0.00383499405169	0.0040899795501	3	0	0	0	0	0.0
0.00851946711831	0.00613496932515	4	0	0	0	0	0.0
0.00963819567903	0.0081799591002	5	0	0	0	0	0.0
0.0128167538748	0.0102249488753	6	0	0	0	0	0.0
0.0177155918577	0.0122699386503	7	0	0	0	0	0.0
0.021861878317	0.0143149284254	8	0	0	0	0	0.0
0.0287625312139	0.0163599182004	9	0	0	0	0	0.0
0.0329034448148	0.0184049079755	10	0	0	0	0	0.0
0.0329445324149	0.0204498977505	11	0	0	0	0	0.0
0.0331737492433	0.0224948875256	12	0	0	0	0	0.0
0.0337207272207	0.0245398773006	13	0	0	0	0	0.0
0.0372777970943	0.0265848670757	14	0	0	0	0	0.0
0.0385331011306	0.0286298568507	15	0	0	0	0	0.0
0.0413439192259	0.0306748466258	16	0	0	0	0	0.0
0.0449608049598	0.0327198364008	17	0	0	0	0	0.0
0.0462359480968	0.0347648261759	18	0	0	0	0	0.0
0.0508393048233	0.0368098159509	19	0	0	0	0	0.0
0.0510654355461	0.038854805726	20	0	0	0	0	0.0
0.0541484413398	0.040899795501	21	0	0	0	0	0.0
0.0542528142523	0.0429447852761	22	0	0	0	0	0.0
0.0547638424189	0.0449897750511	23	0	0	0	0	0.0
0.059685966714	0.0470347648262	24	0	0	0	0	0.0
0.0609010084499	0.0490797546012	25	0	0	0	0	0.0
0.0662787001513	0.0511247443763	26	0	0	0	0	0.0
0.06814124268	0.0531697341513	27	0	0	0	0	0.0
0.073573054393	0.0552147239264	28	0	0	0	0	0.0
0.0754192202969	0.0572597137014	29	0	0	0	0	0.0
0.0775857107473	0.0593047034765	30	0	0	0	0	0.0
0.0777128516528	0.0613496932515	31	0	0	0	0	0.0
0.0820928484257	0.0593047034765	32	0	0	0	0	0.0
0.0853255315715	0.0613496932515	33	0	0	0	0	0.0
0.0902247938599	0.0633946830266	34	0	0	0	0	0.0
0.100584501906	0.0654396728016	35	0	0	0	0	0.0
0.101521278687	0.0674846625767	36	0	0	0	0	0.0
0.105582369022	0.0695296523517	37	0	0	0	0	0.0
0.106481522765	0.0715746421268	38	0	0	0	0	0.0
0.112542486511	0.0736196319018	39	0	0	0	0	0.0
0.113385072184	0.0756646216769	40	0	0	0	0	0.0
0.115104630443	0.0777096114519	41	0	0	0	0	0.0
0.115809137892	0.079754601227	42	0	0	0	0	0.0
0.116523511539	0.081799591002	43	0	0	0	0	0.0
0.11927812568	0.0838445807771	44	0	0	0	0	0.0
0.125900348447	0.0858895705521	45	0	0	0	0	0.0
0.126703625856	0.0879345603272	46	0	0	0	0	0.0
0.129271066804	0.0858895705521	47	0	0	0	0	0.0
0.129551686536	0.0879345603272	48	0	0	0	0	0.0
0.130734153178	0.0899795501022	49	0	0	0	0	0.0
0.132601381221	0.0920245398773	50	0	0	0	0	0.0
0.135103587448	0.0940695296524	51	0	0	0	0	0.0
0.138561489288	0.0961145194274	52	0	0	0	0	0.0
0.140142682118	0.0981595092025	53	0	0	0	0	0.0
0.145534341016	0.100204498978	54	0	0	0	0	0.0
0.147211177003	0.102249488753	55	0	0	0	0	0.0
0.152128725114	0.104294478528	56	0	0	0	0	0.0
0.15297104232	0.106339468303	57	0	0	0	0	0.0
0.154071286894	0.108384458078	58	0	0	0	0	0.0
0.155337554782	0.110429447853	59	0	0	0	0	0.0
0.158793614344	0.112474437628	60	0	0	0	0	0.0
0.163292084069	0.114519427403	61	0	0	0	0	0.0
0.174821337334	0.116564417178	62	0	0	0	0	0.0
0.176901460932	0.118609406953	63	0	0	0	0	0.0
0.182680299914	0.116564417178	64	0	0	0	0	0.0
0.18972701645	0.118609406953	65	0	0	0	0	0.0
0.192348353861	0.120654396728	66	0	0	0	0	0.0
0.199408175515	0.120654396728	67	0	0	0	0	0.0
0.20515826105	0.122699386503	68	0	0	0	0	0.0
0.20539158508	0.124744376278	69	0	0	0	0	0.0
0.207485532703	0.126789366053	70	0	0	0	0	0.0
0.214196843088	0.128834355828	71	0	0	0	0	0.0
